LF1,LF2,class
2.3186502,-0.34047475,beta_1_yule
-1.8552787,-0.93131167,beta_2_pda
1.1073319,-1.6833304,beta_1_yule
-1.3372202,1.217262,beta_5_unbalanced
3.4070232,1.6575155,beta_4_balanced
-0.5828368,1.1446127,beta_5_unbalanced
1.3428252,-1.6412085,beta_1_yule
1.5957932,-1.6998024,beta_1_yule
-1.9252762,-0.5215617,beta_2_pda
2.640008,0.82613933,beta_4_balanced
-0.7270183,-1.1391551,beta_2_pda
-1.3913724,-1.0272728,beta_2_pda
-1.6350033,-0.76605725,beta_2_pda
1.6303927,-1.6251214,beta_1_yule
1.2260367,-1.6478658,beta_1_yule
0.37042588,-2.157087,beta_3_ab
1.9753397,-0.9712368,beta_1_yule
0.83510995,-2.0371602,beta_3_ab
1.0014824,-1.6222475,beta_3_ab
1.6236881,-1.3042299,beta_1_yule
-0.69275403,1.397597,beta_5_unbalanced
2.688915,0.21830165,beta_1_yule
-0.16249236,-2.2888665,beta_3_ab
0.06694663,-2.0396016,beta_3_ab
-0.82375234,1.4228371,beta_5_unbalanced
-1.0858972,1.5724788,beta_5_unbalanced
2.1059697,0.49464503,beta_4_balanced
2.778864,0.00016517192,beta_4_balanced
1.8001357,-1.7542071,beta_1_yule
1.9366815,-1.7120991,beta_1_yule
3.1888745,1.267525,beta_4_balanced
-1.704275,-0.9617536,beta_2_pda
3.1660438,0.88407344,beta_4_balanced
-0.66821384,0.92167133,beta_5_unbalanced
2.340814,-0.6465947,beta_1_yule
-1.1195254,1.0609089,beta_5_unbalanced
1.3308375,-1.534941,beta_1_yule
-1.1387436,-1.6468753,beta_3_ab
2.9408078,1.1845665,beta_4_balanced
2.2810452,-0.60935223,beta_4_balanced
-2.0035222,-0.5847118,beta_2_pda
-0.38623852,-2.4394848,beta_3_ab
2.639427,0.92085195,beta_4_balanced
-1.7803696,-0.9734352,beta_2_pda
1.4510796,-0.48766798,beta_1_yule
-0.28669015,-2.0592356,beta_3_ab
-1.6968371,-0.4820247,beta_2_pda
-0.57713604,1.5055555,beta_5_unbalanced
3.3645115,1.3426019,beta_4_balanced
3.048039,1.2896091,beta_4_balanced
0.16668308,1.3596091,beta_5_unbalanced
-1.0778826,1.7637202,beta_5_unbalanced
-0.4316614,1.5396807,beta_5_unbalanced
0.4667145,-2.0369277,beta_3_ab
-0.7835466,-1.5606734,beta_2_pda
-1.1369038,0.9914653,beta_5_unbalanced
2.4661937,1.8361788,beta_4_balanced
0.05151654,-2.0034778,beta_3_ab
3.6532497,1.4104857,beta_4_balanced
-0.22011915,1.4125996,beta_5_unbalanced
-1.9829645,-0.2870271,beta_2_pda
2.485378,0.941237,beta_4_balanced
-1.8469746,-1.3136885,beta_2_pda
-0.101765424,1.4590907,beta_5_unbalanced
2.2599545,-0.03295672,beta_4_balanced
2.1838305,0.27828443,beta_4_balanced
-0.41321677,1.292702,beta_5_unbalanced
0.44600475,-1.7729958,beta_3_ab
1.2239747,-1.5640646,beta_1_yule
-0.83906096,-1.8694831,beta_2_pda
0.6360733,-2.2081265,beta_3_ab
-0.6861095,-1.6075789,beta_3_ab
1.8739629,-1.2469517,beta_1_yule
2.461361,-0.1024034,beta_4_balanced
-1.5592713,-1.1779683,beta_2_pda
-1.9646379,-0.5114144,beta_2_pda
-1.154405,1.0810709,beta_5_unbalanced
-0.93949705,-1.7579447,beta_3_ab
-0.53364533,1.8403847,beta_5_unbalanced
-1.4385009,-0.39982036,beta_2_pda
0.53342605,-1.7983524,beta_3_ab
-0.8974738,-1.2839221,beta_2_pda
-2.3180559,-0.60111445,beta_2_pda
-1.7829617,-0.88645434,beta_2_pda
-1.646618,-0.8064155,beta_2_pda
3.351845,1.1185745,beta_4_balanced
-1.9157456,-0.59670746,beta_2_pda
2.115322,0.091757715,beta_4_balanced
0.4956542,-2.0281672,beta_3_ab
-1.6124359,-0.7305425,beta_2_pda
-1.8012468,-0.8566825,beta_2_pda
-2.2186217,-0.5917765,beta_2_pda
2.1238723,0.7962272,beta_4_balanced
1.9741302,-0.5488693,beta_1_yule
0.3901063,-1.4440645,beta_3_ab
1.6252431,-1.3946824,beta_1_yule
0.10846436,1.2267702,beta_5_unbalanced
-2.3638563,-0.7198058,beta_2_pda
2.3657737,1.0611688,beta_4_balanced
1.3295804,-1.5642083,beta_1_yule
-2.2605896,-1.1916775,beta_2_pda
1.9923553,0.27384436,beta_4_balanced
3.9173298,1.2222482,beta_4_balanced
-0.6650235,1.7873857,beta_5_unbalanced
-0.31485927,1.6347603,beta_5_unbalanced
0.030398184,-2.2254934,beta_3_ab
2.500355,0.6945524,beta_4_balanced
-0.3216269,-1.7715247,beta_3_ab
0.1614461,1.2151432,beta_5_unbalanced
-0.5669798,1.2477021,beta_5_unbalanced
-0.6846518,1.2413704,beta_5_unbalanced
-0.55975324,1.448916,beta_5_unbalanced
1.9514331,0.6195734,beta_4_balanced
-1.8897227,-0.8640021,beta_2_pda
-2.1514928,-0.9249145,beta_2_pda
-0.24627577,-2.0186827,beta_3_ab
2.8038855,0.6720023,beta_4_balanced
0.88895065,-0.8964383,beta_1_yule
-2.0560527,-0.64691865,beta_2_pda
1.2156593,-0.5926319,beta_1_yule
0.10849118,1.3577842,beta_5_unbalanced
-1.7901816,0.77796715,beta_5_unbalanced
2.5762737,0.55724055,beta_4_balanced
0.2841208,-2.040765,beta_3_ab
-1.0371081,1.2301452,beta_5_unbalanced
0.84872735,-1.7924669,beta_1_yule
-1.2038946,-1.564048,beta_2_pda
-1.1720742,-1.591003,beta_2_pda
2.4489944,-0.59426594,beta_1_yule
1.4260868,-1.069813,beta_1_yule
-2.2175162,-0.53007007,beta_2_pda
2.8342755,1.052922,beta_4_balanced
1.6225137,-0.7564715,beta_1_yule
